226:6,5,1,2,3,5,6,9,6,6,4,7,1,1,7,5,4,4,6,3,6,1,3,9,1,5,6,2,9,1
227:4,3,8,6,7,3,5,5,4,6,3,9,8,8,1,7,5,4,2,4,8,7,7,1,4,1,3,2,1,2
228:8,1,7,9,1,4,1,8,3,2,6,2,3,8,5,8,2,8,3,9,2,7,2,7,7,8,9,2,9,6
229:6,5,8,9,9,4,7,2,9,6,9,3,4,3,7,3,9,2,9,6,6,2,5,2,3,5,7,6,5,3
230:3,5,3,6,4,1,7,4,3,9,7,9,9,6,3,4,8,5,3,4,3,4,3,5,8,9,7,5,6,9
231:9,8,8,9,5,6,9,8,8,6,6,9,8,9,5,5,9,9,5,6,1,8,3,1,5,9,2,2,7,8
232:1,2,3,4,5,6,5,1,3,2,9,2,3,3,4,9,4,4,7,5,8,3,8,1,4,5,6,8,6,5
233:2,7,5,8,1,3,2,2,4,3,6,8,6,8,4,7,9,5,6,6,9,9,1,2,9,4,8,2,2,4
234:9,4,2,8,2,7,6,9,1,8,7,8,1,9,5,8,3,8,7,4,9,7,4,4,4,1,5,8,5,6
235:5,8,7,4,4,7,6,7,5,6,5,4,1,7,5,1,2,5,2,1,7,8,4,6,1,7,4,2,8,5
236:4,2,1,9,7,1,7,2,8,6,5,6,8,7,7,4,3,4,5,5,8,4,6,2,8,8,9,5,9,5
237:8,8,7,6,2,7,4,2,4,7,6,4,8,3,8,5,9,5,2,2,6,7,4,1,2,6,1,5,5,3
238:8,4,3,1,2,1,1,9,2,7,5,9,7,7,5,9,4,6,6,9,5,8,1,4,2,6,3,9,4,3
239:7,2,1,7,4,9,9,4,7,8,5,4,1,9,7,3,7,3,5,1,4,7,6,6,3,8,5,6,3,1
240:9,5,7,6,4,5,6,5,1,9,8,8,3,2,9,1,5,5,6,3,4,9,8,6,4,3,2,2,5,4
241:3,9,8,2,3,7,9,8,1,5,5,7,3,5,6,5,5,4,4,4,3,4,2,5,7,1,7,3,4,7
242:3,4,4,2,4,8,5,3,4,2,1,8,6,2,1,2,6,1,2,9,4,7,8,6,9,1,7,2,5,9
243:6,2,2,4,7,2,6,2,9,8,4,1,2,3,4,3,7,1,3,3,2,6,4,3,7,7,3,8,6,1
244:3,8,8,3,8,8,5,1,3,5,7,5,9,2,3,8,7,2,9,6,9,2,5,3,9,4,7,3,8,6
245:8,5,8,2,2,5,5,6,5,6,1,9,4,1,1,6,9,6,5,8,2,4,8,5,8,4,4,6,6,2
246:5,9,9,6,1,4,7,9,2,7,6,8,6,4,2,3,9,8,2,7,1,3,1,8,7,2,9,1,5,7
247:6,8,7,5,8,2,3,6,8,4,7,5,1,7,3,3,7,4,8,2,3,2,3,1,4,1,6,2,7,8
248:6,5,1,2,3,5,6,9,6,6,4,7,1,1,7,5,4,4,5,3,6,1,3,9,1,5,6,2,9,5
249:1,7,5,8,3,9,4,7,2,8,8,8,2,8,9,4,8,8,9,4,5,5,1,3,1,7,8,8,2,6
250:1,7,7,1,2,2,3,1,2,7,5,2,8,7,1,7,1,2,3,6,6,4,4,6,6,3,9,3,1,5
251:3,5,2,4,2,8,5,1,6,3,9,8,8,5,7,5,8,6,7,6,3,6,6,7,9,6,3,8,9,5
252:4,2,9,1,5,2,4,7,3,3,2,2,2,2,4,1,7,2,4,4,3,4,8,6,3,1,2,4,4,9
253:8,9,9,6,8,8,2,8,8,5,1,5,7,9,8,1,4,9,2,1,9,8,2,7,6,3,4,9,1,9
254:9,5,7,6,4,5,6,5,1,9,8,8,3,2,9,1,5,5,6,3,4,9,8,6,4,3,2,2,5,4
255:8,2,1,7,7,6,4,3,4,6,3,8,9,3,4,8,6,7,9,9,6,5,6,5,1,7,8,3,1,4
256:2,2,3,6,8,8,2,2,7,4,2,1,5,7,5,1,6,7,7,5,9,7,4,4,1,8,6,3,2,4
257:6,5,3,9,5,6,8,3,3,9,3,2,1,9,6,1,9,6,1,3,3,2,7,7,1,9,2,2,5,3
258:1,2,6,2,6,1,9,2,8,7,3,1,5,8,8,2,6,9,3,4,1,9,1,7,1,3,6,2,4,1
259:6,5,5,2,2,9,9,8,6,1,1,6,4,1,9,5,8,2,4,8,1,2,7,8,1,1,6,7,6,2
260:4,3,9,7,6,7,1,7,5,3,3,8,5,3,4,7,9,6,1,6,7,8,4,4,7,9,8,9,5,6
261:3,7,6,3,9,1,3,3,5,4,5,9,8,2,7,8,6,9,9,3,3,4,8,4,8,6,3,8,9,5
262:7,1,7,8,6,7,2,3,2,7,7,8,1,7,8,1,1,4,8,9,6,1,5,7,6,9,2,5,8,6
263:7,2,2,1,4,6,7,8,3,4,4,5,7,4,4,6,8,3,5,3,1,2,8,7,3,6,6,7,3,9
264:5,9,9,6,1,4,7,9,2,7,6,8,6,4,2,3,9,8,2,7,1,3,1,8,7,2,9,8,5,2
265:8,4,4,3,1,6,3,3,7,6,8,7,7,1,7,3,3,8,1,2,2,6,3,4,5,9,7,4,6,2
266:3,5,3,6,4,1,7,4,3,9,7,9,9,6,3,4,8,5,3,4,3,4,3,5,2,9,7,5,6,1
267:8,6,4,4,4,3,5,2,1,4,6,3,8,5,7,6,1,3,1,7,6,9,6,1,8,9,7,2,9,9
268:3,6,9,8,9,8,5,7,7,2,9,2,2,4,6,8,5,2,9,9,1,2,9,4,7,3,1,8,4,4
269:4,6,6,6,9,9,3,2,1,2,8,7,3,1,4,1,8,1,1,9,1,7,3,5,6,6,8,9,2,9
270:8,4,8,3,1,5,7,4,2,7,5,7,5,5,7,3,8,4,9,6,6,4,4,2,3,8,1,8,7,2
271:6,4,9,8,5,2,8,9,4,3,5,5,2,5,8,8,3,4,6,5,3,7,7,2,3,3,7,5,2,3
272:3,6,9,8,9,8,5,7,7,2,9,2,2,4,6,8,5,2,9,9,1,2,9,4,7,3,1,8,4,5
273:6,5,1,2,3,5,6,9,6,6,4,7,1,1,7,5,4,4,5,3,6,1,3,9,1,5,6,2,9,1
274:7,2,1,7,4,9,9,4,7,8,5,4,1,9,7,3,7,3,6,1,4,7,6,6,3,8,5,6,3,8
275:4,7,8,7,1,3,1,7,5,2,6,7,5,1,8,8,7,2,2,8,2,8,9,4,9,8,6,6,1,6
276:8,8,7,1,5,4,8,5,9,2,1,3,6,4,1,6,6,3,2,2,9,2,9,8,3,5,8,3,4,4
277:4,3,3,7,8,5,1,4,2,4,8,7,7,9,1,1,6,9,7,3,4,8,1,8,8,4,5,6,9,4
278:8,8,1,5,9,5,8,9,4,3,6,6,1,3,8,3,1,9,8,2,4,2,3,4,1,9,8,4,8,3
279:6,9,5,5,1,4,8,6,8,3,9,6,4,9,8,6,9,5,7,4,5,6,3,5,7,1,4,6,6,4
280:6,5,3,5,1,4,7,5,1,7,4,7,3,1,9,6,7,5,7,5,2,1,1,5,5,4,2,2,7,5
281:7,4,3,2,7,1,6,3,4,6,2,7,4,2,2,6,9,3,2,8,4,8,2,4,4,6,9,1,3,9
282:3,9,9,9,3,8,7,9,4,1,6,6,8,8,8,4,2,6,8,5,5,2,3,2,3,3,2,1,1,8
283:4,1,6,8,8,6,4,6,2,3,4,8,5,7,2,6,5,5,5,9,5,4,3,4,1,3,5,3,9,8
284:2,7,5,8,1,3,2,2,4,3,6,8,6,8,4,7,9,5,6,6,9,9,1,2,9,4,8,2,2,5
285:5,5,8,8,6,5,6,3,8,6,4,2,3,1,1,9,5,5,3,9,5,2,8,2,1,4,2,3,3,1
286:9,9,1,1,2,8,7,3,6,8,3,2,8,3,9,1,4,1,3,1,8,1,3,5,4,6,2,7,7,7
287:3,4,7,8,7,1,2,4,2,5,3,8,6,3,4,9,6,7,7,4,3,8,2,8,3,1,5,7,9,1
288:9,3,3,5,4,1,2,5,8,9,9,3,4,8,3,7,5,6,7,2,4,1,9,5,8,6,8,2,7,7
289:5,4,1,9,3,6,5,9,2,6,9,6,2,5,1,3,3,2,6,5,1,5,8,3,6,9,8,6,9,4
290:8,4,7,3,3,8,8,5,2,1,1,6,3,7,6,9,7,4,1,4,9,7,9,9,6,2,3,2,4,6
291:5,2,4,6,7,7,3,7,1,3,3,2,5,2,1,2,8,9,3,3,4,4,5,6,1,6,8,8,6,9
292:3,6,7,9,2,1,8,8,3,1,2,7,1,2,3,4,3,7,9,4,5,7,8,4,8,6,9,5,3,8
293:5,9,2,7,1,8,9,7,1,3,8,9,1,7,6,4,9,7,3,4,5,1,7,2,5,9,6,8,5,8
294:5,8,6,9,8,4,6,4,1,7,9,7,2,2,9,6,1,5,3,2,9,2,2,7,2,6,1,4,7,2
295:3,6,2,5,1,1,3,8,6,1,7,3,3,4,5,4,1,4,9,9,2,2,9,9,1,4,1,4,1,4
296:2,2,4,4,6,3,1,9,3,9,5,5,5,3,1,5,7,2,9,3,5,2,2,9,9,7,6,9,2,1
297:8,9,9,6,8,8,2,8,8,5,1,5,7,9,8,1,4,9,2,1,9,8,2,7,6,3,4,9,6,4
298:9,8,3,4,9,3,3,3,1,3,8,1,7,1,2,7,3,2,5,5,6,7,3,2,1,7,8,5,1,5
299:7,6,2,6,7,7,9,3,7,2,4,5,8,5,1,2,8,4,8,3,5,2,8,7,2,2,8,6,6,8
300:5,2,4,6,7,7,3,7,1,3,3,2,5,2,1,2,8,9,3,3,4,4,5,6,1,2,8,8,6,7
301:9,3,3,5,4,1,2,5,8,9,9,3,4,8,3,7,5,6,7,2,4,1,9,5,8,6,8,2,7,8
302:8,1,1,9,6,3,1,3,1,1,8,5,9,3,9,3,5,8,2,6,8,4,2,2,5,7,6,9,3,9
303:7,8,1,4,6,2,7,4,7,7,4,7,9,8,2,5,6,1,8,2,1,5,3,1,8,3,6,2,3,2
304:8,8,5,3,8,7,3,5,2,3,7,8,7,9,7,9,1,4,2,5,1,7,8,4,7,4,3,6,5,4
305:9,8,4,1,6,8,4,2,3,4,7,1,8,4,3,7,9,6,4,5,8,8,4,3,8,6,8,3,3,7
306:3,8,2,6,8,2,2,4,2,8,5,2,4,8,6,4,5,8,9,6,3,8,4,3,3,4,3,9,7,5
307:3,4,5,2,9,4,2,4,3,8,6,6,4,6,6,5,5,4,5,9,1,5,5,9,4,4,6,9,4,6
308:3,2,2,1,4,2,7,9,8,7,9,7,2,6,1,4,6,1,3,4,1,9,6,4,6,2,6,4,8,9
309:1,9,6,8,7,2,1,1,6,4,3,2,6,5,5,4,5,4,8,1,9,4,9,6,2,3,5,6,7,9
310:8,7,6,8,4,2,5,2,9,2,5,5,1,6,6,6,3,7,8,1,4,2,6,2,7,6,9,6,3,1
311:9,2,4,3,9,6,3,8,1,2,4,2,7,9,8,5,7,3,9,8,4,8,2,6,1,5,6,6,6,8
312:2,7,3,5,2,1,4,9,3,8,5,2,5,9,3,9,9,6,7,9,6,3,7,7,8,1,2,6,7,8
313:3,4,5,2,9,4,2,4,3,8,6,6,4,6,6,5,5,4,5,9,1,5,5,9,4,4,6,9,4,1
314:4,7,8,5,7,5,3,2,8,6,1,7,2,9,2,4,5,8,6,2,4,8,3,8,1,5,1,6,9,5
315:6,3,4,9,1,1,1,3,3,7,1,7,9,1,4,5,8,8,7,9,4,6,8,1,7,6,8,5,9,8
316:6,4,7,8,8,8,4,8,1,4,6,1,9,2,7,8,6,3,6,3,3,5,1,5,1,7,1,7,3,7
317:8,2,4,5,9,8,7,3,8,9,3,9,5,7,8,5,9,3,7,3,9,8,4,7,2,8,1,7,9,3
318:2,4,7,2,3,7,9,5,9,9,6,5,5,9,3,7,7,7,2,9,8,8,1,7,4,4,1,1,7,4
319:5,3,2,4,1,3,1,1,1,7,9,6,7,4,2,4,9,9,7,6,7,2,2,4,4,5,6,1,7,5
320:1,6,2,2,2,2,2,6,3,9,3,6,2,5,8,6,7,4,7,5,7,6,9,7,9,1,7,2,3,2
321:2,3,5,6,4,8,9,8,1,3,1,1,6,1,3,8,8,3,5,6,3,9,5,6,1,2,8,1,2,6
322:7,5,3,2,3,9,6,9,9,4,8,9,2,6,2,5,8,7,2,6,4,7,8,6,4,2,3,5,4,2
323:9,1,9,5,5,1,1,7,8,8,8,7,9,7,5,4,4,2,3,7,1,5,9,5,6,3,7,8,9,2
324:4,4,2,9,2,4,4,6,5,6,8,7,2,5,1,6,5,3,6,9,5,6,7,7,9,8,2,8,5,5
325:4,2,1,9,7,1,7,2,8,6,5,6,8,7,7,4,3,4,5,5,8,4,6,2,8,2,9,5,9,5
326:8,6,1,2,4,4,3,1,4,8,5,8,1,4,6,6,7,2,3,5,1,7,1,3,9,9,6,7,9,4
327:8,7,9,1,6,2,4,9,1,3,1,9,1,3,3,3,5,7,8,5,3,6,3,4,9,1,3,9,3,3
328:7,4,6,6,6,1,1,5,5,2,8,7,5,3,5,6,5,1,8,3,8,4,8,1,1,9,5,9,1,7
329:1,7,1,9,6,7,6,8,5,7,4,8,1,8,8,4,7,6,4,8,7,2,5,4,9,7,7,3,5,3
330:8,1,1,1,1,9,8,1,9,3,4,8,7,3,3,2,7,3,1,1,6,8,3,4,5,7,6,6,7,1
331:1,5,1,2,1,9,3,7,3,4,7,6,2,3,3,1,4,6,8,6,6,3,3,8,2,3,8,6,5,5
332:4,3,6,3,3,8,8,5,7,1,5,6,9,7,7,3,7,3,5,6,7,5,3,2,5,2,6,5,9,9
333:3,5,2,4,2,8,5,1,6,3,9,8,8,5,7,5,8,6,7,6,3,6,6,8,9,6,3,8,9,5
334:5,8,6,9,8,5,6,4,1,7,9,7,2,2,9,6,1,5,3,2,9,2,2,7,2,6,1,4,7,2
335:3,7,6,3,9,1,3,3,5,4,5,9,8,2,7,8,6,9,9,3,3,4,8,2,8,6,3,8,9,5
336:2,5,9,8,1,7,7,1,9,3,5,8,6,5,6,4,1,2,5,5,2,8,9,2,2,9,7,9,1,3
337:5,8,8,2,4,9,4,7,9,1,5,4,2,6,2,4,1,3,5,2,2,1,9,5,4,7,4,5,2,4
338:6,1,1,9,2,1,7,1,3,4,4,1,3,2,3,6,2,7,4,6,4,3,7,1,7,4,4,9,7,3
339:3,1,3,5,7,3,9,1,2,2,6,9,8,2,6,2,1,8,5,1,9,3,6,2,2,8,9,4,5,7
340:9,5,3,1,4,6,4,7,2,6,5,4,3,7,4,5,4,9,2,4,2,5,5,3,1,3,7,5,2,3
341:3,5,9,7,9,9,2,2,5,4,4,2,1,1,1,7,4,3,9,1,4,6,5,8,1,5,3,4,1,3
342:5,9,2,7,1,8,9,7,1,3,8,9,1,7,6,4,9,7,3,4,5,1,7,2,5,9,6,8,5,5
343:3,9,8,2,3,7,9,8,1,5,5,7,3,5,6,5,5,4,4,4,3,4,2,5,7,4,7,3,4,7
344:8,5,5,9,1,1,9,9,4,2,7,5,2,6,3,9,1,1,5,6,9,5,9,4,3,3,2,5,8,6
345:5,8,8,2,4,9,4,7,9,1,5,4,2,6,2,4,1,3,5,2,2,1,9,5,4,7,4,5,2,4
346:8,9,9,6,8,8,2,8,8,5,1,5,7,9,8,1,4,9,2,1,9,8,2,7,6,3,4,9,6,9
347:7,7,6,1,5,3,1,9,2,4,3,8,3,4,3,3,4,4,9,1,5,9,2,8,9,8,5,3,5,7
348:3,5,2,3,5,8,7,9,1,2,6,3,8,2,6,3,5,7,5,1,1,3,8,3,8,3,7,7,3,5
349:5,8,8,2,4,9,4,7,9,1,5,4,2,6,2,4,1,3,5,2,2,1,9,5,4,7,9,5,2,4
350:8,7,8,2,5,9,9,3,7,7,7,9,6,3,6,2,9,3,8,6,8,4,5,3,6,5,9,4,7,1
351:1,7,1,9,6,7,6,8,5,7,4,8,1,8,8,4,7,6,4,8,7,2,5,4,9,7,7,3,5,9
352:8,7,8,2,5,9,9,3,7,7,7,1,6,3,6,2,9,3,8,6,8,4,5,3,6,5,9,4,7,8
353:2,9,9,9,5,2,7,1,4,4,7,7,3,8,2,5,9,4,8,7,3,7,5,6,6,3,8,4,9,9
354:9,5,2,7,6,1,8,9,7,2,2,5,7,8,6,6,1,3,6,6,5,2,4,3,8,6,8,1,8,8
355:5,1,8,1,6,9,3,3,1,8,2,2,1,5,7,6,2,6,4,2,2,6,1,6,7,1,7,5,3,7
356:4,3,6,3,3,8,8,5,7,1,5,6,9,7,7,3,7,3,5,6,7,5,3,2,5,2,6,7,9,2
357:2,8,1,3,3,1,8,6,7,7,9,4,5,8,9,7,9,6,6,9,8,2,5,3,2,5,9,9,4,8
358:2,3,6,1,4,1,1,1,2,1,8,3,3,6,4,8,2,4,7,4,9,4,8,1,4,7,5,5,1,9
359:8,3,1,4,9,4,3,8,4,8,1,1,9,5,6,8,4,4,9,6,7,4,9,4,6,9,9,4,8,2
360:5,1,9,3,1,4,7,5,9,3,4,7,1,2,1,1,7,4,1,5,9,7,8,9,4,3,1,5,4,8
361:7,9,6,4,4,5,4,3,7,8,6,9,6,8,8,4,6,2,9,9,6,1,3,4,3,1,9,1,8,2
362:1,2,4,2,1,8,8,4,6,4,7,6,6,6,7,7,8,1,7,6,5,5,1,8,7,6,3,8,8,2
363:6,7,1,4,2,2,8,1,4,5,3,3,6,9,7,9,1,9,2,4,4,8,3,8,5,8,1,3,9,6
364:1,3,1,2,6,5,9,1,9,4,6,8,4,9,7,7,3,5,5,6,4,9,4,8,4,7,9,4,2,9
365:5,2,9,1,1,4,5,3,2,9,3,9,7,3,1,5,1,2,7,3,8,7,8,4,3,4,8,5,2,9
366:7,6,2,6,7,9,9,3,7,2,4,5,8,5,1,2,8,4,8,3,5,2,8,7,2,2,8,6,6,6
367:6,4,6,4,3,4,8,6,6,9,9,7,1,2,6,6,5,6,6,4,1,2,4,8,4,2,8,5,6,2
368:9,2,4,3,9,6,3,8,1,2,4,2,7,9,8,5,7,3,9,8,4,8,2,6,1,5,6,6,6,8
369:7,3,3,5,3,3,3,6,1,7,7,8,9,2,6,3,9,6,3,6,6,8,2,5,7,1,2,7,9,9
370:4,3,6,2,8,1,5,4,7,8,8,8,5,7,3,7,3,8,5,6,7,4,6,2,1,3,2,9,3,5
371:3,6,1,7,8,7,6,1,2,7,5,8,9,8,5,5,6,8,4,6,9,1,3,5,1,8,2,7,2,8
372:8,4,4,3,1,6,3,3,7,6,8,7,7,1,7,3,3,8,1,2,2,6,3,4,5,9,4,4,6,2
373:3,4,5,2,9,4,2,4,3,8,6,6,4,6,6,5,5,4,5,3,1,5,5,9,4,4,6,9,4,1
374:4,7,4,6,8,5,7,8,5,7,6,4,8,4,5,7,3,3,4,2,4,7,9,1,6,7,9,2,1,2
375:6,2,1,7,8,8,6,6,1,8,3,5,6,9,1,8,8,9,4,4,9,5,3,5,6,3,9,9,9,8
376:3,9,8,2,3,7,9,8,1,5,5,7,3,5,6,5,5,4,4,4,3,4,2,5,7,1,7,3,4,7
377:4,7,8,5,7,5,3,2,8,6,1,7,2,9,2,4,5,8,6,2,4,9,3,8,1,5,1,6,9,5
378:1,8,1,3,4,1,7,5,4,6,1,2,3,5,9,1,5,4,9,2,1,5,5,4,6,1,3,9,4,9
379:9,9,1,1,2,8,7,3,6,8,3,2,8,3,9,1,6,1,3,1,8,1,3,5,4,6,2,7,7,7
380:5,3,6,3,1,7,3,1,7,4,3,5,2,9,1,5,6,4,6,5,9,2,9,6,3,4,8,9,6,7
381:4,9,7,7,1,1,1,5,5,7,9,1,3,7,1,1,5,3,8,9,7,5,8,6,1,4,4,4,1,1
382:4,1,9,2,3,5,9,9,9,5,3,3,4,6,8,5,2,6,5,8,2,6,7,7,1,6,3,3,6,6
383:6,6,9,8,1,6,6,1,9,3,1,1,4,6,9,5,4,8,8,3,5,1,5,7,6,2,9,7,5,2
384:8,7,5,9,5,2,7,4,3,4,9,5,1,2,7,6,5,7,2,5,5,3,5,9,3,6,6,1,5,3
385:8,7,8,7,1,8,5,6,2,3,5,8,5,2,8,3,6,5,2,1,7,5,1,8,3,2,4,6,1,5
386:3,7,6,3,9,1,3,3,5,4,5,9,8,2,7,8,6,9,9,3,3,4,8,2,8,6,3,8,9,8
387:5,3,7,3,8,2,9,5,1,7,9,6,4,7,5,3,7,5,9,1,8,5,6,3,1,8,6,2,7,9
388:3,8,3,1,2,6,3,9,5,4,3,2,5,7,6,7,4,8,5,5,4,8,8,8,9,3,8,8,1,9
389:6,5,2,2,2,9,9,8,6,1,1,6,4,1,9,5,8,2,4,8,1,2,7,8,1,1,6,7,6,1
390:2,2,4,4,6,3,1,1,3,9,5,5,5,3,1,5,7,2,9,3,5,2,2,9,9,7,6,9,2,2
391:2,5,2,9,2,6,5,9,6,9,9,2,6,3,1,9,4,4,4,8,2,1,6,8,7,3,7,5,7,9
392:4,1,3,4,9,5,9,7,7,7,2,1,9,4,8,1,1,5,6,7,2,6,1,2,7,4,5,8,7,6
393:4,6,1,9,7,9,3,7,7,3,8,6,3,8,4,7,6,9,3,5,4,3,4,4,6,4,3,8,2,5
394:1,9,5,1,1,1,1,1,6,2,3,9,3,3,2,8,4,3,1,8,4,7,1,5,7,4,3,3,3,4
395:1,9,8,7,3,5,5,2,2,1,4,8,4,7,4,5,6,4,5,8,6,6,4,6,2,1,7,3,9,2
396:5,9,2,7,1,8,9,7,1,3,8,9,1,7,6,9,9,7,3,4,5,1,7,2,5,9,6,8,5,5
397:5,5,9,8,1,3,4,2,3,6,8,4,6,6,2,4,5,4,3,9,3,4,7,9,2,4,9,2,2,8
398:3,1,7,4,9,4,9,3,8,9,6,1,2,5,3,7,8,8,8,1,2,5,3,5,2,6,9,3,8,1
399:7,2,2,1,4,6,7,8,3,4,4,5,7,4,4,6,8,3,5,3,1,2,8,7,3,6,6,7,3,5
400:7,4,3,2,7,1,6,3,4,6,2,7,4,2,2,6,9,3,2,8,4,8,2,4,4,6,9,1,3,8
401:6,8,5,4,5,7,2,7,8,5,7,4,9,5,5,3,5,2,7,1,9,4,8,6,3,3,9,8,4,9
402:5,2,9,1,1,4,5,3,2,9,3,9,7,3,1,5,1,2,7,3,8,7,8,4,3,4,8,5,2,6
403:1,7,5,3,7,1,8,2,1,8,8,4,2,4,2,3,3,8,1,7,9,5,2,4,8,4,6,3,6,3
404:2,1,2,3,7,4,3,3,4,5,1,6,1,3,5,5,4,1,4,8,7,9,4,6,4,8,6,1,6,1
405:5,8,4,8,8,6,2,6,2,1,9,9,4,2,3,8,7,5,3,3,2,6,1,8,5,7,9,8,4,7
406:1,6,2,2,2,2,2,6,3,9,3,6,2,5,8,6,7,4,7,5,7,6,9,7,9,1,7,2,3,7
407:7,5,3,2,3,9,6,9,9,4,8,9,2,6,2,5,8,7,2,6,4,7,8,6,4,2,3,5,4,9
408:2,4,9,4,3,1,2,1,2,3,3,3,4,5,1,6,2,2,3,5,8,3,5,4,5,3,9,9,8,3
409:8,7,5,9,5,2,7,4,3,4,9,5,1,2,7,6,5,7,2,5,5,3,5,9,3,6,6,1,5,6
410:2,4,1,3,4,6,3,2,5,3,4,7,3,9,9,4,2,8,3,5,1,8,5,8,5,4,3,8,6,9
411:1,5,8,5,2,4,6,6,9,7,4,1,6,2,2,2,3,2,9,9,5,2,4,3,1,3,2,1,8,8
412:5,1,9,3,1,4,7,5,9,3,4,7,1,2,1,1,7,4,1,5,9,7,8,9,4,3,1,5,4,3
413:6,4,7,8,8,8,4,8,1,4,6,1,2,2,7,8,6,3,6,3,3,5,1,5,1,7,1,7,3,7
414:3,7,2,1,4,2,7,9,8,7,9,7,2,6,1,4,6,1,3,4,1,9,6,4,6,2,6,4,8,8
415:9,9,1,1,2,8,7,3,6,8,3,2,8,3,9,1,4,1,3,1,8,1,3,5,4,6,2,7,7,6
416:9,6,7,3,5,3,1,5,7,6,2,3,9,1,8,7,5,7,5,8,2,6,5,7,2,4,6,2,6,9
417:7,2,9,2,3,2,1,5,9,4,9,6,8,7,8,1,4,9,3,4,5,9,7,2,5,5,2,8,8,5
418:1,4,4,8,9,7,5,7,7,7,6,2,1,5,9,3,4,6,3,3,2,6,8,4,2,1,1,4,4,4
419:7,2,7,6,4,1,8,4,5,6,3,3,8,8,9,2,9,8,1,7,1,4,4,1,3,1,2,6,6,2
420:9,5,3,2,2,8,4,2,1,2,1,9,5,5,3,9,2,2,4,2,1,8,1,4,1,3,1,5,9,9
421:2,8,3,4,7,3,8,7,9,6,1,6,8,7,3,1,9,1,6,4,2,2,2,1,2,9,1,6,1,8
422:6,2,2,4,7,2,6,2,9,8,4,1,2,3,4,3,7,1,3,3,2,6,4,3,7,7,3,8,6,4
423:5,6,4,1,4,7,3,2,6,8,6,9,9,2,8,4,7,1,1,2,3,3,9,9,2,5,3,1,3,4
424:6,1,1,9,2,1,7,1,3,4,4,1,3,2,3,6,2,7,4,6,4,3,7,1,7,4,4,9,7,9
425:2,2,6,1,2,9,6,4,3,3,9,7,8,1,1,4,5,4,9,9,1,9,3,5,9,7,6,7,3,1
426:4,6,7,2,8,1,6,8,1,4,2,6,2,9,8,2,1,1,3,2,2,5,2,6,6,8,2,7,2,9
427:1,7,5,3,7,1,8,2,8,8,8,4,2,4,2,3,3,8,1,7,9,5,2,4,8,4,6,3,6,6
428:8,7,6,3,7,8,3,8,6,1,9,4,9,2,1,7,7,1,3,5,6,4,1,8,8,3,4,6,7,4
429:8,8,6,8,4,1,9,2,8,2,1,9,1,8,1,6,8,2,1,1,5,4,8,3,7,2,8,4,9,8
430:1,9,6,8,7,2,1,1,6,4,3,2,6,5,5,4,5,4,8,1,9,4,9,6,2,3,5,6,7,8
431:5,3,7,3,8,2,7,5,1,7,9,6,4,7,5,3,7,5,9,1,8,5,6,3,1,8,6,2,7,4
432:4,2,2,7,4,6,4,7,5,8,4,3,8,2,1,5,6,2,7,7,3,9,9,5,9,3,2,7,4,9
433:6,5,3,5,1,4,7,5,1,7,4,7,3,1,9,6,6,5,7,5,2,1,1,5,5,4,2,2,7,7
434:5,6,4,1,4,7,3,2,6,8,6,9,9,2,8,4,7,1,1,2,3,3,9,9,2,5,1,1,3,4
435:2,8,5,8,1,6,4,8,9,9,7,3,1,3,6,9,2,3,1,7,8,5,5,1,6,9,6,6,1,4
436:2,4,1,3,4,6,3,2,5,3,4,7,3,9,9,4,2,8,3,5,7,8,5,8,5,4,3,8,6,9
437:1,2,4,4,8,3,6,9,6,2,8,8,1,1,5,5,4,8,2,7,3,8,2,2,4,6,5,2,5,3
438:9,4,1,8,2,7,9,6,4,8,6,9,9,7,1,5,9,7,3,4,9,9,6,9,4,2,7,1,8,2
439:4,2,7,2,9,4,9,6,7,6,9,6,6,6,2,8,6,5,1,3,9,3,9,6,9,2,5,3,9,2
440:4,4,1,8,5,8,6,5,2,2,8,1,2,5,1,1,5,2,5,2,6,1,5,8,2,1,4,9,4,2
441:8,1,1,1,1,9,8,1,9,3,4,8,7,3,3,2,7,3,1,1,6,8,3,4,5,7,6,6,7,1
442:5,8,4,5,9,9,5,3,6,5,3,6,8,4,1,9,9,6,1,3,1,1,5,6,7,9,5,6,4,8
443:1,9,7,7,8,1,6,7,6,9,4,6,6,8,9,5,7,8,5,7,6,4,5,6,9,4,5,3,5,5
444:6,5,3,5,1,4,7,5,1,7,4,7,3,1,9,6,6,5,7,5,2,1,1,5,5,4,2,2,7,5
445:7,3,8,5,5,8,6,4,6,4,8,6,5,1,4,6,4,4,6,4,6,5,1,8,1,9,4,5,4,1
446:8,9,5,9,7,8,9,4,1,8,1,4,1,1,9,4,1,2,2,8,2,4,6,2,4,9,8,6,7,4
447:1,7,7,1,2,2,3,1,2,7,5,2,8,7,1,7,1,2,3,6,6,4,4,6,6,4,9,3,1,9
448:5,4,8,3,8,3,3,1,5,2,5,2,8,2,1,2,6,9,6,9,2,3,7,5,1,7,5,3,2,5
449:7,4,1,8,9,5,6,4,9,1,1,3,5,8,7,1,8,4,1,8,2,5,5,2,4,5,7,8,2,5
450:4,2,1,9,7,1,7,2,8,6,5,6,8,7,7,4,3,4,5,5,8,4,6,2,8,2,9,5,9,9
